rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/episodes,rollout/exploration_rate,train/loss,train/n_updates,train/learning_rate
60.77,287,60.77,9485,33,228,0.1437750000000001,0.07219177484512329,9384,0.001
65.1,284,65.1,10065,35,232,0.1,0.07872196286916733,9964,0.001
69.37,281,69.37,10618,37,236,0.1,0.008657975122332573,10517,0.001
76.16,280,76.16,11434,40,240,0.1,0.07482198625802994,11333,0.001
81.28,280,81.28,12086,43,244,0.1,0.09215445816516876,11985,0.001
86.3,281,86.3,12670,45,248,0.1,0.07498575747013092,12569,0.001
87.84,280,87.84,13070,46,252,0.1,0.12749731540679932,12969,0.001
89.99,280,89.99,13367,47,256,0.1,0.21560131013393402,13266,0.001
91.0,279,91.0,13869,49,260,0.1,0.06304388493299484,13768,0.001
99.89,280,99.89,14927,53,264,0.1,0.0034047369845211506,14826,0.001
105.33,281,105.33,15629,55,268,0.1,0.10940971970558167,15528,0.001
114.84,280,114.84,16693,59,272,0.1,0.230706125497818,16592,0.001
125.05,280,125.05,17875,63,276,0.1,0.13476867973804474,17774,0.001
143.78,280,143.78,19875,70,280,0.1,0.006569698918610811,19774,0.001
149.41,280,149.41,20634,73,284,0.1,0.00363356526941061,20533,0.001
153.89,279,153.89,21271,76,288,0.1,0.0023739133030176163,21170,0.001
160.79,279,160.79,22161,79,292,0.1,0.12947818636894226,22060,0.001
156.96,279,156.96,22350,80,296,0.1,0.3815169632434845,22249,0.001
157.36,278,157.36,22640,81,300,0.1,0.003947056829929352,22539,0.001
160.65,278,160.65,23186,83,304,0.1,0.003591206856071949,23085,0.001
159.72,277,159.72,23370,84,308,0.1,0.14366067945957184,23269,0.001
159.77,278,159.77,23659,85,312,0.1,0.1618550568819046,23558,0.001
159.29,278,159.29,23911,85,316,0.1,0.01690886914730072,23810,0.001
156.96,278,156.96,24306,87,320,0.1,0.26146090030670166,24205,0.001
154.54,278,154.54,24553,88,324,0.1,0.13415729999542236,24452,0.001
155.37,278,155.37,25022,89,328,0.1,0.26126527786254883,24921,0.001
151.85,279,151.85,25250,90,332,0.1,0.10610927641391754,25149,0.001
154.24,279,154.24,26042,93,336,0.1,0.004644056782126427,25941,0.001
150.7,278,150.7,26504,95,340,0.1,0.010350547730922699,26403,0.001
146.09,278,146.09,26695,95,344,0.1,0.26359647512435913,26594,0.001
144.69,278,144.69,27139,97,348,0.1,0.1150965616106987,27038,0.001
144.6,277,144.6,27530,99,352,0.1,0.049814704805612564,27429,0.001
145.88,277,145.88,27955,100,356,0.1,0.0028244955465197563,27854,0.001
144.84,277,144.84,28353,102,360,0.1,0.14491863548755646,28252,0.001
137.19,278,137.19,28646,103,364,0.1,0.3734075725078583,28545,0.001
133.6,278,133.6,28989,104,368,0.1,0.18796014785766602,28888,0.001
125.15,277,125.15,29208,105,372,0.1,0.2032443881034851,29107,0.001
116.06,277,116.06,29481,106,376,0.1,0.1419062316417694,29380,0.001
98.15,277,98.15,29690,106,380,0.1,0.14289744198322296,29589,0.001
92.68,277,92.68,29902,107,384,0.1,0.011840041726827621,29801,0.001
89.43,277,89.43,30214,108,388,0.1,0.08261413872241974,30113,0.001
84.25,277,84.25,30586,110,392,0.1,0.13870398700237274,30485,0.001
84.77,276,84.77,30827,111,396,0.1,0.15456417202949524,30726,0.001
85.22,276,85.22,31162,112,400,0.1,0.006374675780534744,31061,0.001
82.29,276,82.29,31415,113,404,0.1,0.14905931055545807,31314,0.001
83.01,277,83.01,31671,114,408,0.1,0.13749456405639648,31570,0.001
82.47,277,82.47,31906,115,412,0.1,0.20852620899677277,31805,0.001
82.58,277,82.58,32169,116,416,0.1,0.10601288080215454,32068,0.001
82.01,276,82.01,32507,117,420,0.1,0.02301837131381035,32406,0.001
82.09,276,82.09,32762,118,424,0.1,0.22353790700435638,32661,0.001
81.03,276,81.03,33125,119,428,0.1,0.05826607719063759,33024,0.001
82.7,277,82.7,33520,120,432,0.1,0.16858792304992676,33419,0.001
77.74,277,77.74,33816,121,436,0.1,0.22889631986618042,33715,0.001
80.37,277,80.37,34541,124,440,0.1,0.004894103389233351,34440,0.001
83.95,277,83.95,35090,126,444,0.1,0.0407736711204052,34989,0.001
84.42,278,84.42,35581,127,448,0.1,0.025216825306415558,35480,0.001
85.41,277,85.41,36071,129,452,0.1,0.012856905348598957,35970,0.001
87.93,277,87.93,36748,132,456,0.1,0.05442490801215172,36647,0.001
89.03,278,89.03,37256,133,460,0.1,0.12291566282510757,37155,0.001
91.79,277,91.79,37825,136,464,0.1,0.26567602157592773,37724,0.001
96.85,278,96.85,38674,139,468,0.1,0.006757434457540512,38573,0.001
98.56,277,98.56,39064,140,472,0.1,0.014084362424910069,38963,0.001
100.05,277,100.05,39486,142,476,0.1,0.09591826051473618,39385,0.001
106.54,278,106.54,40344,144,480,0.1,0.04335276037454605,40243,0.001
109.33,276,109.33,40835,147,484,0.1,0.1637437492609024,40734,0.001
115.13,276,115.13,41727,151,488,0.1,0.13270029425621033,41626,0.001
115.77,275,115.77,42163,153,492,0.1,0.23284244537353516,42062,0.001
117.93,274,117.93,42620,155,496,0.1,0.016288086771965027,42519,0.001
119.23,274,119.23,43085,156,500,0.1,0.007841519080102444,42984,0.001
119.71,274,119.71,43386,157,504,0.1,0.09491650015115738,43285,0.001
119.84,274,119.84,43655,158,508,0.1,0.002004392445087433,43554,0.001
119.35,274,119.35,43841,159,512,0.1,0.16801591217517853,43740,0.001
120.46,274,120.46,44215,161,516,0.1,0.013386279344558716,44114,0.001
120.61,274,120.61,44568,162,520,0.1,0.007298189215362072,44467,0.001
122.6,274,122.6,45022,164,524,0.1,0.012316003441810608,44921,0.001
122.72,273,122.72,45397,165,528,0.1,0.15581963956356049,45296,0.001
123.9,274,123.9,45910,167,532,0.1,0.0030616293661296368,45809,0.001
125.75,274,125.75,46391,169,536,0.1,0.0025388540234416723,46290,0.001
124.69,274,124.69,47010,171,540,0.1,0.02953246235847473,46909,0.001
125.22,274,125.22,47612,173,544,0.1,0.09074840694665909,47511,0.001
125.56,274,125.56,48137,175,548,0.1,0.017051847651600838,48036,0.001
125.1,273,125.1,48581,177,552,0.1,0.027450593188405037,48480,0.001
123.82,273,123.82,49130,179,556,0.1,0.2054579108953476,49029,0.001
121.78,274,121.78,49434,180,560,0.1,0.1367548108100891,49333,0.001
