time/time_elapsed,time/episodes,time/fps,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates
83,1392,177,14757,0.04,5.87,360.22,0.004523542243987322,0.0004,2939
83,1396,177,14838,0.04,5.92,362.17,0.006650456693023443,0.0004,2959
83,1400,177,14887,0.04,5.96,363.38,0.003398137865588069,0.0004,2971
84,1404,177,14967,0.04,5.96,363.38,0.003099720925092697,0.0004,2991
84,1408,177,15031,0.04,5.96,364.53,0.009929073974490166,0.0004,3007
85,1412,177,15153,0.04,6.0,366.1,0.003336440771818161,0.0004,3038
85,1416,177,15212,0.04,6.11,369.16,0.002982471836730838,0.0004,3052
86,1420,177,15280,0.04,6.2,371.2,0.006028569769114256,0.0004,3069
86,1424,177,15331,0.04,6.2,371.2,0.0037829242646694183,0.0004,3082
86,1428,177,15390,0.04,6.23,372.01,0.0025668791495263577,0.0004,3097
87,1432,177,15501,0.04,6.31,375.07,0.005900329910218716,0.0004,3125
87,1436,177,15566,0.04,6.31,375.23,0.004593868739902973,0.0004,3141
88,1440,177,15622,0.04,6.36,377.16,0.005107463337481022,0.0004,3155
88,1444,177,15720,0.04,6.36,377.16,0.005274929106235504,0.0004,3179
89,1448,177,15796,0.04,6.41,379.11,0.005525918211787939,0.0004,3198
89,1452,177,15894,0.04,6.47,381.19,0.0033098699059337378,0.0004,3223
90,1456,177,16017,0.04,6.61,385.2,0.005388484802097082,0.0004,3254
90,1460,177,16098,0.04,6.69,387.88,0.006163737736642361,0.0004,3274
91,1464,177,16181,0.04,6.69,387.88,0.005429581739008427,0.0004,3295
91,1468,177,16240,0.04,6.76,390.19,0.0039840443059802055,0.0004,3309
91,1472,177,16303,0.04,6.8,392.25,0.002691443543881178,0.0004,3325
92,1476,177,16345,0.04,6.79,391.95,0.006369055714458227,0.0004,3336
92,1480,177,16389,0.04,6.84,393.74,0.0076379962265491486,0.0004,3347
93,1484,177,16518,0.04,6.84,393.74,0.0033879242837429047,0.0004,3379
93,1488,177,16603,0.04,7.01,398.19,0.00294986879453063,0.0004,3400
94,1492,177,16708,0.04,7.13,402.04,0.003101624548435211,0.0004,3426
94,1496,177,16816,0.04,7.25,405.21,0.0025401196908205748,0.0004,3453
95,1500,177,16913,0.04,7.32,408.14,0.0021071480587124825,0.0004,3478
95,1504,177,16970,0.04,7.32,408.14,0.005158234853297472,0.0004,3492
96,1508,177,17086,0.04,7.4,411.31,0.0035864259116351604,0.0004,3521
96,1512,177,17182,0.04,7.49,414.6,0.006251078099012375,0.0004,3545
97,1516,177,17276,0.04,7.6,419.16,0.002310627605766058,0.0004,3568
97,1520,177,17369,0.04,7.69,422.28,0.002181830583140254,0.0004,3592
98,1524,177,17461,0.04,7.69,422.28,0.0024525821208953857,0.0004,3615
98,1528,177,17558,0.04,7.78,425.29,0.002648239955306053,0.0004,3639
99,1532,177,17681,0.04,7.85,428.1,0.0017457830253988504,0.0004,3670
99,1536,177,17719,0.04,8.0,432.01,0.006393317133188248,0.0004,3679
100,1540,177,17806,0.04,8.05,433.73,0.0031911840196698904,0.0004,3701
100,1544,177,17904,0.04,8.05,433.73,0.0030478648841381073,0.0004,3725
101,1548,177,17936,0.04,8.1,435.51,0.0019235324580222368,0.0004,3733
101,1552,177,18056,0.04,8.12,436.4,0.005579540040344,0.0004,3763
102,1556,177,18112,0.04,8.17,438.24,0.003025864716619253,0.0004,3777
102,1560,177,18178,0.04,8.18,438.75,0.002007558010518551,0.0004,3794
103,1564,177,18326,0.04,8.18,438.75,0.002943106461316347,0.0004,3831
103,1568,177,18446,0.04,8.35,444.22,0.005080042872577906,0.0004,3861
104,1572,177,18541,0.04,8.43,447.51,0.003318097209557891,0.0004,3885
105,1576,177,18654,0.04,8.51,450.74,0.0017369280103594065,0.0004,3913
105,1580,177,18704,0.04,8.55,452.54,0.004234810825437307,0.0004,3925
105,1584,177,18806,0.04,8.55,452.54,0.004917215555906296,0.0004,3951
106,1588,177,18890,0.04,8.58,453.78,0.0043268632143735886,0.0004,3972
106,1592,177,18938,0.04,8.62,454.77,0.0032910527661442757,0.0004,3984
107,1596,177,19077,0.04,8.6,453.28,0.006919325795024633,0.0004,4019
108,1600,177,19191,0.04,8.64,456.28,0.006653795018792152,0.0004,4047
108,1604,177,19274,0.04,8.64,456.28,0.0036262585781514645,0.0004,4068
109,1608,177,19361,0.04,8.68,457.83,0.0034938964527100325,0.0004,4090
109,1612,177,19426,0.04,8.66,459.42,0.0031185622792690992,0.0004,4106
109,1616,177,19508,0.04,8.65,459.37,0.004351402632892132,0.0004,4126
110,1620,177,19568,0.04,8.6,457.99,0.0036618304438889027,0.0004,4141
110,1624,177,19666,0.04,8.6,457.99,0.0026050738524645567,0.0004,4166
111,1628,177,19761,0.04,8.62,460.75,0.003327905898913741,0.0004,4190
111,1632,177,19818,0.04,8.67,461.68,0.00442136824131012,0.0004,4204
112,1636,177,19908,0.04,8.64,460.43,0.003845278173685074,0.0004,4226
112,1640,177,19997,0.04,8.64,460.02,0.004678737372159958,0.0004,4249
112,1644,177,20056,0.04,8.64,460.02,0.004621525295078754,0.0004,4263
113,1648,177,20157,0.04,8.67,460.73,0.0029005170799791813,0.0004,4289
113,1652,177,20230,0.04,8.65,459.47,0.003516417695209384,0.0004,4307
114,1656,177,20311,0.04,8.67,460.17,0.005466800183057785,0.0004,4327
114,1660,177,20367,0.04,8.68,460.71,0.003786922199651599,0.0004,4341
115,1664,177,20436,0.04,8.68,460.71,0.003415691200643778,0.0004,4358
115,1668,177,20547,0.04,8.66,460.61,0.003796614473685622,0.0004,4386
116,1672,177,20669,0.04,8.74,463.23,0.0035571991465985775,0.0004,4417
117,1676,177,20761,0.04,8.73,464.24,0.0032114493660628796,0.0004,4440
117,1680,177,20897,0.04,8.81,467.66,0.0040824515745043755,0.0004,4474
118,1684,177,20970,0.04,8.81,467.66,0.004645663779228926,0.0004,4492
118,1688,177,21084,0.04,8.78,466.08,0.010170435532927513,0.0004,4520
119,1692,177,21156,0.04,8.78,466.82,0.003626058343797922,0.0004,4538
119,1696,177,21224,0.04,8.82,467.37,0.008404698222875595,0.0004,4555
120,1700,177,21316,0.04,8.81,467.64,0.003096585860475898,0.0004,4578
120,1704,177,21371,0.04,8.81,467.64,0.004400634206831455,0.0004,4592
121,1708,177,21466,0.04,8.81,468.17,0.0016109547577798367,0.0004,4616
121,1712,177,21534,0.04,8.8,467.5,0.00545105105265975,0.0004,4633
122,1716,177,21634,0.04,8.85,469.31,0.00351364491507411,0.0004,4658
122,1720,177,21693,0.04,8.89,471.05,0.0023400557693094015,0.0004,4673
122,1724,177,21798,0.04,8.89,471.05,0.006026610732078552,0.0004,4699
123,1728,177,21908,0.04,8.93,472.83,0.004553487524390221,0.0004,4726
123,1732,177,21981,0.04,8.95,473.71,0.0038025211542844772,0.0004,4745
124,1736,177,22089,0.04,9.02,476.04,0.003984477370977402,0.0004,4772
124,1740,177,22148,0.04,9.02,475.81,0.0061707161366939545,0.0004,4786
125,1744,177,22250,0.04,9.02,475.81,0.0023387798573821783,0.0004,4812
126,1748,177,22379,0.04,9.14,479.48,0.004085946828126907,0.0004,4844
126,1752,177,22500,0.04,9.25,481.74,0.0038700848817825317,0.0004,4874
127,1756,177,22632,0.04,9.35,485.81,0.0038843578658998013,0.0004,4907
128,1760,177,22718,0.04,9.45,488.42,0.007566013839095831,0.0004,4929
128,1764,177,22861,0.04,9.45,488.42,0.0032357913441956043,0.0004,4965
129,1768,177,22950,0.04,9.55,490.54,0.0019474450964480639,0.0004,4987
130,1772,177,23068,0.04,9.62,492.42,0.005211181938648224,0.0004,5016
130,1776,177,23111,0.04,9.64,493.24,0.0038230593781918287,0.0004,5027
130,1780,177,23164,0.04,9.63,492.54,0.009843253530561924,0.0004,5040
131,1784,177,23291,0.04,9.63,492.54,0.0050988998264074326,0.0004,5072
132,1788,177,23393,0.04,9.65,493.25,0.00405071210116148,0.0004,5098
132,1792,177,23489,0.04,9.74,495.13,0.0031004175543785095,0.0004,5122
133,1796,177,23584,0.04,9.85,497.43,0.0039753904566168785,0.0004,5145
133,1800,177,23649,0.04,9.84,497.32,0.0025160082150250673,0.0004,5162
133,1804,177,23729,0.04,9.84,497.32,0.0038892868906259537,0.0004,5182
134,1808,177,23841,0.04,9.88,499.04,0.0024191122502088547,0.0004,5210
135,1812,177,23910,0.04,9.92,500.56,0.0028263002168387175,0.0004,5227
135,1816,177,24023,0.04,10.04,503.61,0.006426235195249319,0.0004,5255
136,1820,177,24098,0.04,9.96,501.41,0.0054356399923563,0.0004,5274
136,1824,176,24158,0.04,9.96,501.41,0.004924628883600235,0.0004,5289
137,1828,176,24248,0.04,9.92,500.67,0.004370474256575108,0.0004,5311
137,1832,176,24354,0.04,9.94,500.58,0.003809723537415266,0.0004,5338
138,1836,176,24444,0.04,9.96,501.03,0.0043360101990401745,0.0004,5360
138,1840,176,24535,0.04,10.0,503.2,0.0055302949622273445,0.0004,5383
139,1844,176,24613,0.04,10.0,503.2,0.0048423828557133675,0.0004,5403
139,1848,176,24685,0.04,10.03,504.01,0.0031310063786804676,0.0004,5421
140,1852,176,24793,0.04,10.05,504.97,0.004096105229109526,0.0004,5448
140,1856,176,24874,0.04,10.13,505.97,0.002632973250001669,0.0004,5468
141,1860,176,24964,0.04,10.12,505.54,0.0074749356135725975,0.0004,5490
141,1864,176,25035,0.04,10.12,505.54,0.00874363724142313,0.0004,5508
142,1868,176,25128,0.04,10.08,503.96,0.005313060712069273,0.0004,5531
142,1872,176,25205,0.04,10.03,503.02,0.006589282304048538,0.0004,5551
142,1876,176,25228,0.04,9.99,501.57,0.010616573505103588,0.0004,5556
143,1880,176,25317,0.04,9.93,500.47,0.005490198731422424,0.0004,5579
144,1884,176,25448,0.04,9.93,500.47,0.005139524582773447,0.0004,5611
144,1888,176,25575,0.04,10.02,504.07,0.005236760713160038,0.0004,5643
145,1892,176,25694,0.04,10.15,506.94,0.005516128148883581,0.0004,5673
145,1896,176,25751,0.04,10.16,507.4,0.0045256055891513824,0.0004,5687
146,1900,176,25807,0.04,10.13,506.58,0.00369440158829093,0.0004,5701
146,1904,176,25888,0.04,10.13,506.58,0.004695504438132048,0.0004,5721
147,1908,176,26007,0.04,10.17,507.71,0.010049606673419476,0.0004,5751
147,1912,176,26118,0.04,10.28,509.59,0.007316461764276028,0.0004,5779
148,1916,176,26240,0.04,10.32,511.08,0.0033715437166392803,0.0004,5809
149,1920,176,26348,0.04,10.35,512.04,0.005429015960544348,0.0004,5836
149,1924,176,26413,0.04,10.35,512.04,0.004064362496137619,0.0004,5853
149,1928,176,26479,0.04,10.36,512.58,0.0031148032285273075,0.0004,5869
150,1932,176,26589,0.04,10.33,511.53,0.005987077485769987,0.0004,5897
150,1936,176,26660,0.04,10.49,514.3,0.005895921960473061,0.0004,5914
151,1940,176,26800,0.04,10.54,516.04,0.006700766272842884,0.0004,5949
152,1944,176,26931,0.04,10.54,516.04,0.007545975502580404,0.0004,5982
153,1948,176,27060,0.04,10.56,516.99,0.00927659124135971,0.0004,6014
153,1952,176,27129,0.04,10.65,518.45,0.006080443039536476,0.0004,6032
154,1956,176,27229,0.04,10.61,518.09,0.005894058849662542,0.0004,6057
154,1960,176,27306,0.04,10.58,517.51,0.005491652991622686,0.0004,6076
155,1964,176,27403,0.04,10.58,517.51,0.00376790389418602,0.0004,6100
155,1968,176,27514,0.04,10.6,518.79,0.008292067795991898,0.0004,6128
156,1972,176,27677,0.04,10.78,522.42,0.004265744239091873,0.0004,6169
157,1976,176,27781,0.04,10.94,526.77,0.007236025296151638,0.0004,6195
157,1980,176,27832,0.04,10.95,526.61,0.0033833030611276627,0.0004,6207
157,1984,176,27934,0.04,10.95,526.61,0.008671317249536514,0.0004,6233
158,1988,176,28062,0.04,10.88,525.9,0.00900355912744999,0.0004,6265
159,1992,176,28176,0.04,10.93,526.61,0.0053311060182750225,0.0004,6293
159,1996,176,28292,0.04,10.88,526.13,0.0033649448305368423,0.0004,6322
160,2000,176,28376,0.04,10.98,527.67,0.004905927926301956,0.0004,6343
160,2004,176,28471,0.04,10.98,527.67,0.0052010780200362206,0.0004,6367
161,2008,176,28630,0.04,11.02,529.3,0.004451841115951538,0.0004,6407
162,2012,176,28758,0.04,11.13,532.76,0.004138877149671316,0.0004,6439
162,2016,176,28809,0.04,11.08,530.04,0.005743584595620632,0.0004,6452
163,2020,176,28904,0.04,11.09,530.61,0.004736148752272129,0.0004,6475
163,2024,176,28997,0.04,11.09,530.61,0.003701628651469946,0.0004,6499
164,2028,177,29111,0.04,11.14,531.48,0.006862161215394735,0.0004,6527
164,2032,177,29207,0.04,11.17,532.77,0.004712043330073357,0.0004,6551
165,2036,177,29355,0.04,11.12,532.71,0.005684554111212492,0.0004,6588
166,2040,177,29450,0.04,11.17,535.11,0.0030607739463448524,0.0004,6612
166,2044,177,29504,0.04,11.17,535.11,0.002626191359013319,0.0004,6625
167,2048,177,29591,0.04,11.12,533.15,0.006481075193732977,0.0004,6647
167,2052,177,29718,0.04,11.19,534.3,0.00668978039175272,0.0004,6679
168,2056,177,29858,0.04,11.33,537.4,0.006542589515447617,0.0004,6714
168,2060,177,29899,0.04,11.36,538.11,0.0067946650087833405,0.0004,6724
169,2064,177,29986,0.04,11.36,538.11,0.006014808546751738,0.0004,6746
170,2068,177,30150,0.04,11.32,537.63,0.003662216244265437,0.0004,6787
170,2072,177,30269,0.04,11.41,539.02,0.007735325954854488,0.0004,6817
171,2076,177,30371,0.04,11.39,537.95,0.004890368320047855,0.0004,6842
171,2080,177,30409,0.04,11.35,537.59,0.004340039566159248,0.0004,6852
172,2084,177,30573,0.04,11.35,537.59,0.0071636694483459,0.0004,6893
172,2088,177,30655,0.04,11.42,539.9,0.004491798114031553,0.0004,6913
173,2092,177,30722,0.04,11.37,538.71,0.005212818738073111,0.0004,6930
174,2096,177,30853,0.04,11.43,540.37,0.006938621401786804,0.0004,6963
174,2100,177,30942,0.04,11.41,538.98,0.004338969476521015,0.0004,6985
175,2104,177,31077,0.04,11.41,538.98,0.005820444785058498,0.0004,7019
175,2108,177,31163,0.04,11.5,541.03,0.008124605752527714,0.0004,7040
176,2112,177,31245,0.04,11.5,540.89,0.005826733540743589,0.0004,7061
176,2116,177,31304,0.04,11.5,540.72,0.004765375982969999,0.0004,7075
177,2120,177,31386,0.04,11.52,541.48,0.011752421967685223,0.0004,7096
178,2124,177,31559,0.04,11.52,541.48,0.007298444863408804,0.0004,7139
178,2128,177,31661,0.04,11.6,544.04,0.004739680793136358,0.0004,7165
178,2132,177,31724,0.04,11.55,543.09,0.0051602511666715145,0.0004,7180
179,2136,177,31797,0.04,11.58,543.98,0.004480022471398115,0.0004,7199
180,2140,177,31929,0.04,11.63,545.45,0.01348799467086792,0.0004,7232
180,2144,177,32014,0.04,11.63,545.45,0.006829050835222006,0.0004,7253
181,2148,177,32148,0.04,11.64,546.28,0.005667140707373619,0.0004,7286
181,2152,177,32261,0.04,11.71,548.56,0.007138065993785858,0.0004,7315
182,2156,177,32356,0.04,11.77,549.96,0.015129804611206055,0.0004,7338
182,2160,177,32452,0.04,11.81,551.54,0.007726544514298439,0.0004,7362
183,2164,177,32547,0.04,11.81,551.54,0.00560349365696311,0.0004,7386
184,2168,177,32674,0.04,11.82,552.17,0.006641951855272055,0.0004,7418
184,2172,177,32792,0.04,11.86,553.85,0.006089948117733002,0.0004,7447
185,2176,177,32848,0.04,11.83,552.71,0.0075398338958621025,0.0004,7461
185,2180,177,32979,0.04,11.81,551.37,0.005102900788187981,0.0004,7494
186,2184,177,33031,0.04,11.81,551.37,0.009662250056862831,0.0004,7507
186,2188,177,33089,0.04,11.81,551.31,0.006386548280715942,0.0004,7522
187,2192,177,33204,0.04,11.79,550.77,0.012189525179564953,0.0004,7550
187,2196,177,33335,0.04,11.81,552.43,0.005095768719911575,0.0004,7583
188,2200,177,33469,0.04,11.85,554.25,0.004994906019419432,0.0004,7617
188,2204,177,33521,0.04,11.85,554.25,0.0034473291598260403,0.0004,7630
189,2208,177,33618,0.04,11.84,553.81,0.006846704985946417,0.0004,7654
190,2212,177,33735,0.04,11.89,555.98,0.00528914388269186,0.0004,7683
190,2216,177,33823,0.04,11.93,557.24,0.004382313694804907,0.0004,7705
191,2220,177,33971,0.04,12.07,559.5,0.007514007389545441,0.0004,7742
192,2224,177,34111,0.04,12.07,559.5,0.008361796848475933,0.0004,7777
192,2228,177,34238,0.04,12.09,559.8,0.004770570434629917,0.0004,7809
193,2232,177,34367,0.04,12.23,563.13,0.007328581064939499,0.0004,7841
193,2236,177,34454,0.04,12.19,562.44,0.004805755335837603,0.0004,7863
194,2240,177,34545,0.04,12.25,564.39,0.007657844573259354,0.0004,7886
195,2244,177,34680,0.04,12.25,564.39,0.004876378457993269,0.0004,7919
195,2248,177,34778,0.04,12.22,564.66,0.008722319267690182,0.0004,7944
196,2252,177,34871,0.04,12.15,563.85,0.009906976483762264,0.0004,7967
197,2256,177,35023,0.04,12.15,563.88,0.010068263858556747,0.0004,8005
197,2260,177,35139,0.04,12.19,565.35,0.006619547959417105,0.0004,8034
198,2264,177,35273,0.04,12.19,565.35,0.00481480872258544,0.0004,8068
199,2268,177,35419,0.04,12.24,566.4,0.005760509520769119,0.0004,8104
199,2272,177,35515,0.04,12.24,566.45,0.005925194825977087,0.0004,8128
200,2276,177,35670,0.04,12.31,569.77,0.007674328051507473,0.0004,8167
201,2280,177,35742,0.04,12.39,572.03,0.010404955595731735,0.0004,8185
201,2284,177,35864,0.04,12.39,572.03,0.005419026594609022,0.0004,8215
202,2288,177,36000,0.04,12.39,573.22,0.004108387511223555,0.0004,8249
202,2292,177,36055,0.04,12.37,573.84,0.0072480253875255585,0.0004,8263
203,2296,177,36159,0.04,12.27,572.13,0.007583247032016516,0.0004,8289
203,2300,177,36237,0.04,12.3,572.82,0.007331002503633499,0.0004,8309
204,2304,177,36347,0.04,12.3,572.82,0.007800435181707144,0.0004,8336
204,2308,177,36426,0.04,12.41,574.68,0.005653965752571821,0.0004,8356
205,2312,177,36599,0.04,12.4,574.74,0.011458172462880611,0.0004,8399
206,2316,177,36741,0.04,12.44,575.94,0.0053566135466098785,0.0004,8435
207,2320,177,36833,0.04,12.57,578.76,0.005061661824584007,0.0004,8458
207,2324,177,36943,0.04,12.57,578.76,0.011058187112212181,0.0004,8485
208,2328,177,37086,0.04,12.63,580.08,0.00865868665277958,0.0004,8521
209,2332,178,37262,0.04,12.71,582.41,0.010781234130263329,0.0004,8565
209,2336,178,37345,0.04,12.84,585.49,0.0057821995578706264,0.0004,8586
210,2340,178,37440,0.04,12.85,585.67,0.005178065039217472,0.0004,8609
210,2344,178,37566,0.04,12.85,585.67,0.006718612276017666,0.0004,8641
211,2348,178,37650,0.04,12.9,586.87,0.003970756195485592,0.0004,8662
211,2352,178,37735,0.04,12.91,587.41,0.005320122465491295,0.0004,8683
212,2356,178,37877,0.04,12.9,588.67,0.00479804165661335,0.0004,8719
213,2360,178,37987,0.04,12.95,590.37,0.004251801874488592,0.0004,8746
213,2364,178,38101,0.04,12.95,590.37,0.00769178569316864,0.0004,8775
214,2368,178,38261,0.04,13.05,592.23,0.009166572242975235,0.0004,8815
215,2372,178,38361,0.04,13.1,594.18,0.006214749999344349,0.0004,8840
215,2376,178,38452,0.04,13.24,598.28,0.004696414340287447,0.0004,8862
216,2380,178,38533,0.04,13.24,597.7,0.009852755814790726,0.0004,8883
216,2384,178,38683,0.04,13.24,597.7,0.006790678948163986,0.0004,8920
217,2388,178,38810,0.04,13.25,598.16,0.004906027112156153,0.0004,8952
218,2392,178,38891,0.04,13.26,597.57,0.005783332046121359,0.0004,8972
219,2396,178,39057,0.04,13.32,599.16,0.01689433865249157,0.0004,9014
219,2400,178,39156,0.04,13.44,602.51,0.008552097715437412,0.0004,9038
219,2404,178,39211,0.04,13.44,602.51,0.01093109231442213,0.0004,9052
220,2408,178,39391,0.04,13.42,602.11,0.007489485666155815,0.0004,9097
221,2412,178,39499,0.04,13.43,603.05,0.006359301041811705,0.0004,9124
222,2416,178,39623,0.04,13.44,603.4,0.005689763929694891,0.0004,9155
222,2420,178,39694,0.04,13.38,602.6,0.009699082933366299,0.0004,9173
223,2424,178,39851,0.04,13.38,602.6,0.008468165062367916,0.0004,9212
223,2428,178,39957,0.04,13.53,606.18,0.007129024714231491,0.0004,9239
