time/fps,time/time_elapsed,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss
69,97,776,6807,0.01,2.44,252.61,1451,0.0002,0.00495708454400301
69,98,780,6838,0.01,2.44,252.66,1459,0.0002,0.003927905578166246
69,98,784,6876,0.01,2.44,252.66,1468,0.0002,0.013940020464360714
69,99,788,6894,0.01,2.43,252.28,1473,0.0002,0.006105422042310238
69,100,792,6930,0.01,2.41,251.63,1482,0.0002,0.007096732035279274
69,100,796,6957,0.01,2.4,250.95,1489,0.0002,0.006213953252881765
69,100,800,6977,0.01,2.37,249.38,1494,0.0002,0.005282411351799965
69,102,804,7045,0.01,2.37,249.38,1511,0.0002,0.018898479640483856
68,102,808,7077,0.01,2.38,250.11,1519,0.0002,0.019974764436483383
68,103,812,7144,0.01,2.33,248.11,1535,0.0002,0.01615121029317379
68,104,816,7185,0.01,2.37,249.27,1546,0.0002,0.007927166298031807
68,105,820,7224,0.01,2.39,249.78,1555,0.0002,0.007365321274846792
68,106,824,7292,0.01,2.39,249.78,1572,0.0002,0.01212948840111494
68,106,828,7331,0.01,2.43,251.53,1582,0.0002,0.011949624866247177
68,108,832,7407,0.01,2.46,252.14,1601,0.0002,0.008926299400627613
68,109,836,7474,0.01,2.49,253.55,1618,0.0002,0.00692608579993248
68,109,840,7515,0.01,2.54,255.18,1628,0.0002,0.017161238938570023
68,111,844,7597,0.01,2.54,255.18,1649,0.0002,0.00742481229826808
68,112,848,7666,0.01,2.58,256.56,1666,0.0002,0.006189187057316303
68,113,852,7735,0.01,2.66,258.4,1683,0.0002,0.008607838302850723
68,114,856,7772,0.01,2.69,258.95,1692,0.0002,0.00823112204670906
67,115,860,7819,0.01,2.74,257.94,1704,0.0002,0.012194397859275341
67,115,864,7848,0.01,2.74,257.94,1711,0.0002,0.006613557226955891
67,116,868,7927,0.01,2.73,257.59,1731,0.0002,0.007451300509274006
67,117,872,7968,0.01,2.78,259.34,1741,0.0002,0.005722051486372948
67,118,876,8010,0.01,2.83,259.76,1752,0.0002,0.01925995573401451
67,118,880,8051,0.01,2.83,259.4,1762,0.0002,0.018424920737743378
67,120,884,8125,0.01,2.83,259.4,1781,0.0002,0.011725092306733131
67,120,888,8159,0.01,2.84,259.73,1789,0.0002,0.013887748122215271
67,121,892,8201,0.01,2.89,260.18,1800,0.0002,0.013611003756523132
67,121,896,8235,0.01,2.89,259.84,1808,0.0002,0.006026364862918854
67,122,900,8277,0.01,2.93,259.86,1819,0.0002,0.008677925914525986
67,123,904,8337,0.01,2.93,259.86,1834,0.0002,0.015587426722049713
67,124,908,8403,0.01,2.96,260.48,1850,0.0002,0.0059858523309230804
67,125,912,8451,0.01,3.02,262.56,1862,0.0002,0.006785373669117689
67,126,916,8525,0.01,3.04,262.92,1881,0.0002,0.006574726663529873
67,127,920,8560,0.01,3.07,264.32,1889,0.0002,0.003749510273337364
67,128,924,8598,0.01,3.07,264.32,1899,0.0002,0.010522582568228245
67,129,928,8672,0.01,3.07,264.54,1917,0.0002,0.002836937550455332
66,130,932,8744,0.01,3.13,266.81,1935,0.0002,0.004234191030263901
66,132,936,8823,0.01,3.19,268.54,1955,0.0002,0.012812549248337746
66,132,940,8860,0.01,3.26,270.65,1964,0.0002,0.004240660462528467
66,133,944,8903,0.01,3.26,270.65,1975,0.0002,0.006115652620792389
66,135,948,9002,0.01,3.27,270.77,2000,0.0002,0.02904844842851162
66,136,952,9050,0.01,3.37,273.91,2012,0.0002,0.014832915738224983
66,137,956,9119,0.01,3.4,275.0,2029,0.0002,0.012486454099416733
66,137,960,9160,0.01,3.41,275.18,2039,0.0002,0.013923656195402145
66,139,964,9234,0.01,3.41,275.18,2058,0.0002,0.006835571490228176
66,140,968,9282,0.01,3.39,275.14,2070,0.0002,0.011034323833882809
66,141,972,9346,0.01,3.48,275.65,2086,0.0002,0.00993000715970993
66,141,976,9387,0.01,3.5,276.52,2096,0.0002,0.009558898396790028
66,142,980,9434,0.01,3.57,276.39,2108,0.0002,0.00468785222619772
66,143,984,9493,0.01,3.57,276.39,2123,0.0002,0.010013085789978504
66,144,988,9556,0.01,3.6,277.3,2138,0.0002,0.005827942863106728
65,145,992,9634,0.01,3.66,279.57,2158,0.0002,0.007256763055920601
65,146,996,9661,0.01,3.7,280.94,2165,0.0002,0.0065519665367901325
65,147,1000,9742,0.01,3.75,282.42,2185,0.0002,0.004289227072149515
65,148,1004,9787,0.01,3.75,282.42,2196,0.0002,0.007136385887861252
65,149,1008,9832,0.01,3.79,283.92,2207,0.0002,0.006016897968947887
65,150,1012,9906,0.01,3.81,284.46,2226,0.0002,0.010456615127623081
65,151,1016,9961,0.01,3.89,287.56,2240,0.0002,0.007801311556249857
