time/fps,time/time_elapsed,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss
80,159,1388,12908,0.01,3.78,294.32,2976,0.0001,0.008014554157853127
80,159,1392,12933,0.01,3.78,294.21,2983,0.0001,0.0039831711910665035
80,160,1396,12962,0.01,3.78,294.14,2990,0.0001,0.0027092285454273224
80,160,1400,12978,0.01,3.76,293.53,2994,0.0001,0.004655422642827034
80,160,1404,12998,0.01,3.76,293.53,2999,0.0001,0.0069627356715500355
80,161,1408,13018,0.01,3.72,292.34,3004,0.0001,0.017057932913303375
80,161,1412,13050,0.01,3.68,290.98,3012,0.0001,0.005872147157788277
80,162,1416,13077,0.01,3.67,290.79,3019,0.0001,0.011399172246456146
80,162,1420,13137,0.01,3.7,291.79,3034,0.0001,0.005472744349390268
80,163,1424,13164,0.01,3.7,291.79,3040,0.0001,0.0014591863146051764
80,163,1428,13196,0.01,3.69,291.57,3048,0.0001,0.002583767520263791
80,164,1432,13248,0.01,3.7,292.14,3061,0.0001,0.01605556532740593
80,164,1436,13280,0.01,3.69,291.32,3069,0.0001,0.01162941288203001
80,165,1440,13307,0.01,3.67,290.25,3076,0.0001,0.0023775219451636076
80,165,1444,13341,0.01,3.67,290.25,3085,0.0001,0.0010002797935158014
80,166,1448,13387,0.01,3.69,290.85,3096,0.0001,0.014224953949451447
80,166,1452,13405,0.01,3.7,291.12,3101,0.0001,0.00545105105265975
80,167,1456,13450,0.01,3.68,290.1,3112,0.0001,0.002166321035474539
80,167,1460,13482,0.01,3.68,290.07,3120,0.0001,0.0072547150775790215
80,168,1464,13534,0.01,3.68,290.07,3133,0.0001,0.007241661194711924
80,169,1468,13597,0.01,3.71,290.69,3149,0.0001,0.012248184531927109
80,169,1472,13631,0.01,3.73,291.55,3157,0.0001,0.012025851756334305
80,169,1476,13651,0.01,3.69,290.36,3162,0.0001,0.020273815840482712
80,170,1480,13669,0.01,3.66,289.39,3167,0.0001,0.0011786881368607283
80,170,1484,13698,0.01,3.66,289.39,3174,0.0001,0.01338258758187294
80,171,1488,13732,0.01,3.65,288.83,3182,0.0001,0.009231003001332283
80,171,1492,13776,0.01,3.6,286.35,3193,0.0001,0.0029693611431866884
80,172,1496,13858,0.01,3.67,287.56,3214,0.0001,0.018540136516094208
80,173,1500,13903,0.01,3.71,288.32,3225,0.0001,0.008192469365894794
80,173,1504,13951,0.01,3.71,288.32,3237,0.0001,0.01362517662346363
80,174,1508,14036,0.01,3.72,287.35,3258,0.0001,0.0035662325099110603
80,175,1512,14056,0.01,3.75,288.83,3263,0.0001,0.012257440946996212
80,176,1516,14134,0.01,3.75,288.66,3283,0.0001,0.004088019486516714
80,176,1520,14154,0.01,3.72,287.76,3288,0.0001,0.004314810503274202
80,176,1524,14172,0.01,3.72,287.76,3292,0.0001,0.02590044215321541
80,177,1528,14210,0.01,3.7,286.8,3302,0.0001,0.005482670851051807
80,177,1532,14270,0.01,3.69,286.87,3317,0.0001,0.006891628261655569
80,178,1536,14308,0.01,3.64,286.28,3326,0.0001,0.0033268106635659933
80,179,1540,14361,0.01,3.67,287.47,3340,0.0001,0.02794058620929718
80,179,1544,14426,0.01,3.67,287.47,3356,0.0001,0.001411006785929203
80,180,1548,14457,0.01,3.65,286.23,3364,0.0001,0.004692318383604288
80,180,1552,14515,0.01,3.68,287.66,3378,0.0001,0.02067635767161846
80,181,1556,14559,0.01,3.68,287.48,3389,0.0001,0.014210098423063755
80,182,1560,14631,0.01,3.75,290.01,3407,0.0001,0.017651574686169624
80,183,1564,14688,0.01,3.75,290.01,3421,0.0001,0.01696932688355446
80,183,1568,14722,0.01,3.77,290.83,3430,0.0001,0.007440557703375816
80,184,1572,14763,0.01,3.8,291.63,3440,0.0001,0.0060866111889481544
80,184,1576,14823,0.01,3.81,292.21,3455,0.0001,0.016589460894465446
80,185,1580,14843,0.01,3.77,290.25,3460,0.0001,0.003695813473314047
80,185,1584,14863,0.01,3.77,290.25,3465,0.0001,0.002634297590702772
80,186,1588,14921,0.01,3.73,288.99,3480,0.0001,0.009782806038856506
80,186,1592,14966,0.01,3.71,288.35,3491,0.0001,0.00856043305248022
80,187,1596,14998,0.01,3.7,288.56,3499,0.0001,0.0007625191356055439
