rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,time/episodes,rollout/exploration_rate,train/loss,train/n_updates,train/learning_rate
9.67,266,9.67,5694,21,440,0.05,0.09261488914489746,5593,0.0001
9.74,266,9.74,5739,21,444,0.05,0.13613708317279816,5638,0.0001
9.69,266,9.69,5776,21,448,0.05,0.15107780694961548,5675,0.0001
9.66,266,9.66,5813,21,452,0.05,0.1655888557434082,5712,0.0001
9.7,266,9.7,5857,21,456,0.05,0.11409349739551544,5756,0.0001
9.74,266,9.74,5899,22,460,0.05,0.22440952062606812,5798,0.0001
9.75,265,9.75,5937,22,464,0.05,0.20930716395378113,5836,0.0001
9.74,264,9.74,5976,22,468,0.05,0.17456325888633728,5875,0.0001
9.91,264,9.91,6032,22,472,0.05,0.14445671439170837,5931,0.0001
10.41,264,10.41,6117,23,476,0.05,0.13388794660568237,6016,0.0001
10.87,263,10.87,6203,23,480,0.05,0.12803338468074799,6102,0.0001
11.31,263,11.31,6283,23,484,0.05,0.17938974499702454,6182,0.0001
12.15,264,12.15,6404,24,488,0.05,0.15717457234859467,6303,0.0001
15.82,266,15.82,6808,25,492,0.05,0.21948803961277008,6707,0.0001
18.85,266,18.85,7151,26,496,0.05,0.16060753166675568,7050,0.0001
21.19,267,21.19,7422,27,500,0.05,0.1567113846540451,7321,0.0001
23.83,264,23.83,7727,29,504,0.05,0.10279393941164017,7626,0.0001
26.6,266,26.6,8043,30,508,0.05,0.08836902678012848,7942,0.0001
29.23,266,29.23,8343,31,512,0.05,0.23305147886276245,8242,0.0001
31.87,267,31.87,8646,32,516,0.05,0.125748410820961,8545,0.0001
34.55,268,34.55,8953,33,520,0.05,0.1937379539012909,8852,0.0001
37.37,266,37.37,9274,34,524,0.05,0.1382880061864853,9173,0.0001
40.42,267,40.42,9617,35,528,0.05,0.09934034943580627,9516,0.0001
44.34,268,44.34,10047,37,532,0.05,0.10685863345861435,9946,0.0001
47.42,270,47.42,10397,38,536,0.05,0.18433351814746857,10296,0.0001
51.25,270,51.25,10819,39,540,0.05,0.15048657357692719,10718,0.0001
55.04,270,55.04,11243,41,544,0.05,0.022994859144091606,11142,0.0001
58.89,271,58.89,11665,42,548,0.05,0.005170304793864489,11564,0.0001
63.09,272,63.09,12122,44,552,0.05,0.03009546734392643,12021,0.0001
67.18,269,67.18,12575,46,556,0.05,0.023473450914025307,12474,0.0001
72.0,271,72.0,13099,48,560,0.05,0.11274091899394989,12998,0.0001
77.11,271,77.11,13648,50,564,0.05,0.011479940265417099,13547,0.0001
81.42,269,81.42,14118,52,568,0.05,0.25543296337127686,14017,0.0001
85.65,268,85.65,14597,54,572,0.05,0.2367638349533081,14496,0.0001
89.91,269,89.91,15108,55,576,0.05,0.003949903883039951,15007,0.0001
94.16,269,94.16,15619,58,580,0.05,0.005148461554199457,15518,0.0001
99.04,269,99.04,16187,60,584,0.05,0.1535639762878418,16086,0.0001
104.14,270,104.14,16818,62,588,0.05,0.0015734302578493953,16717,0.0001
105.11,270,105.11,17319,63,592,0.05,0.21920424699783325,17218,0.0001
107.47,272,107.47,17898,65,596,0.05,0.003048160346224904,17797,0.0001
110.71,273,110.71,18493,67,600,0.05,0.43660885095596313,18392,0.0001
113.31,272,113.31,19058,69,604,0.05,0.10626654326915741,18957,0.0001
118.06,273,118.06,19849,72,608,0.05,0.10703219473361969,19748,0.0001
123.62,270,123.62,20705,76,612,0.05,0.10620519518852234,20604,0.0001
129.06,271,129.06,21552,79,616,0.05,0.10389679670333862,21451,0.0001
135.56,271,135.56,22509,82,620,0.05,0.10961554199457169,22408,0.0001
140.35,271,140.35,23309,86,624,0.05,0.44348645210266113,23208,0.0001
146.09,270,146.09,24226,89,628,0.05,0.0011038676602765918,24125,0.0001
153.29,270,153.29,25376,93,632,0.05,0.0013143381802365184,25275,0.0001
160.61,272,160.61,26458,97,636,0.05,0.0018730212468653917,26357,0.0001
164.47,272,164.47,27266,100,640,0.05,0.0007550074369646609,27165,0.0001
169.59,271,169.59,28202,104,644,0.05,0.0012343183625489473,28101,0.0001
174.24,270,174.24,29089,107,648,0.05,0.2116534560918808,28988,0.0001
179.74,271,179.74,30096,110,652,0.05,0.3138313293457031,29995,0.0001
184.54,271,184.54,31029,114,656,0.05,0.001274315407499671,30928,0.0001
188.66,270,188.66,31965,118,660,0.05,0.1666935235261917,31864,0.0001
193.3,269,193.3,32978,122,664,0.05,0.0004028444236610085,32877,0.0001
200.26,270,200.26,34144,126,668,0.05,0.0009401086717844009,34043,0.0001
205.98,269,205.98,35195,130,672,0.05,0.15035785734653473,35094,0.0001
212.81,269,212.81,36389,134,676,0.05,0.0003697963256854564,36288,0.0001
217.07,269,217.07,37326,138,680,0.05,0.09632331877946854,37225,0.0001
220.29,269,220.29,38216,141,684,0.05,0.0007451222045347095,38115,0.0001
221.44,269,221.44,38962,144,688,0.05,0.0007863770006224513,38861,0.0001
226.33,269,226.33,39952,148,692,0.05,0.0008085813606157899,39851,0.0001
230.68,268,230.68,40966,152,696,0.05,0.0006455678376369178,40865,0.0001
235.76,268,235.76,42069,156,700,0.05,0.0013959930511191487,41968,0.0001
237.25,267,237.25,42783,159,704,0.05,0.07378985732793808,42682,0.0001
237.35,267,237.35,43584,162,708,0.05,0.07112864404916763,43483,0.0001
239.16,268,239.16,44621,166,712,0.05,0.001039206050336361,44520,0.0001
240.55,268,240.55,45607,169,716,0.05,0.1258314698934555,45506,0.0001
243.76,269,243.76,46885,173,720,0.05,0.06549156457185745,46784,0.0001
246.73,268,246.73,47982,178,724,0.05,0.0014422808308154345,47881,0.0001
245.4,268,245.4,48766,181,728,0.05,0.18508382141590118,48665,0.0001
241.48,268,241.48,49524,184,732,0.05,0.0007326718186959624,49423,0.0001
