rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/episodes,train/n_updates,train/learning_rate,train/loss
29.26,29.26,376,9,3531,0.5262799999999999,124,3430,0.001,0.0472535640001297
30.5,30.5,368,10,3726,0.5028799999999998,128,3625,0.001,0.07898140698671341
32.24,32.24,367,10,3971,0.47347999999999973,132,3870,0.001,0.005906976759433746
34.31,34.31,367,11,4260,0.4388000000000003,136,4159,0.001,0.1215173751115799
37.7,37.7,366,12,4684,0.38792000000000004,140,4583,0.001,0.1649554967880249
42.39,42.39,367,14,5212,0.32455999999999996,144,5111,0.001,0.07663250714540482
47.72,47.72,364,15,5793,0.2548400000000003,148,5692,0.001,0.1418333798646927
51.07,51.07,364,17,6196,0.20647999999999977,152,6095,0.001,0.017785916104912758
58.87,58.87,364,19,7090,0.09919999999999984,156,6989,0.001,0.20049193501472473
65.22,65.22,360,21,7806,0.05,160,7705,0.001,0.3047925531864166
68.71,68.71,360,22,8235,0.05,164,8134,0.001,0.10928626358509064
71.85,71.85,361,23,8649,0.05,168,8548,0.001,0.24124452471733093
74.79,74.79,361,25,9065,0.05,172,8964,0.001,0.20675185322761536
76.88,76.88,361,25,9381,0.05,176,9280,0.001,0.38840222358703613
80.11,80.11,359,27,9788,0.05,180,9687,0.001,0.07693222910165787
83.2,83.2,359,28,10172,0.05,184,10071,0.001,0.15541325509548187
85.91,85.91,359,29,10570,0.05,188,10469,0.001,0.017408763989806175
87.98,87.98,358,30,10991,0.05,192,10890,0.001,0.23693783581256866
96.26,96.26,357,33,11920,0.05,196,11819,0.001,0.006528174504637718
105.94,105.94,357,36,12961,0.05,200,12860,0.001,0.05157143622636795
111.24,111.24,357,38,13671,0.05,204,13570,0.001,0.010730733163654804
116.31,116.31,356,40,14364,0.05,208,14263,0.001,0.004442260600626469
120.03,120.03,355,41,14927,0.05,212,14826,0.001,0.007061919663101435
126.2,126.2,352,44,15666,0.05,216,15565,0.001,0.005658569745719433
130.37,130.37,350,46,16311,0.05,220,16210,0.001,0.3043850064277649
133.42,133.42,350,48,16873,0.05,224,16772,0.001,0.213364839553833
137.36,137.36,349,49,17462,0.05,228,17361,0.001,0.21126145124435425
139.81,139.81,349,51,17952,0.05,232,17851,0.001,0.0047782002948224545
142.49,142.49,349,52,18509,0.05,236,18408,0.001,0.21206049621105194
146.82,146.82,349,55,19366,0.05,240,19265,0.001,0.017156068235635757
150.85,150.85,349,58,20297,0.05,244,20196,0.001,0.003662936855107546
155.87,155.87,348,61,21380,0.05,248,21279,0.001,0.004025488160550594
156.48,156.48,348,62,21844,0.05,252,21743,0.001,0.0016745757311582565
153.36,153.36,349,64,22426,0.05,256,22325,0.001,0.012482809834182262
155.31,155.31,349,66,23337,0.05,260,23236,0.001,0.008132186718285084
157.16,157.16,349,68,23951,0.05,264,23850,0.001,0.014480799436569214
157.7,157.7,349,69,24419,0.05,268,24318,0.001,0.12283508479595184
161.34,161.34,349,72,25199,0.05,272,25098,0.001,0.08085495978593826
161.72,161.72,348,73,25553,0.05,276,25452,0.001,0.008825866505503654
163.06,163.06,349,74,26094,0.05,280,25993,0.001,0.01746213063597679
167.97,167.97,349,77,26969,0.05,284,26868,0.001,0.013296524062752724
171.62,171.62,348,79,27732,0.05,288,27631,0.001,0.01135232299566269
172.4,172.4,348,81,28231,0.05,292,28130,0.001,0.01051366701722145
167.75,167.75,348,82,28695,0.05,296,28594,0.001,0.011216974817216396
162.04,162.04,349,83,29165,0.05,300,29064,0.001,0.053373899310827255
159.87,159.87,348,85,29658,0.05,304,29557,0.001,0.011131739243865013
158.81,158.81,348,86,30245,0.05,308,30144,0.001,0.0034218267537653446
157.47,157.47,347,88,30674,0.05,312,30573,0.001,0.01034163311123848
154.27,154.27,347,89,31093,0.05,316,30992,0.001,0.0050078509375452995
152.07,152.07,346,90,31518,0.05,320,31417,0.001,0.004946556873619556
151.05,151.05,346,92,31978,0.05,324,31877,0.001,0.022924792021512985
149.71,149.71,346,93,32433,0.05,328,32332,0.001,0.01819732040166855
149.25,149.25,347,94,32877,0.05,332,32776,0.001,0.0030517138075083494
149.19,149.19,346,96,33428,0.05,336,33327,0.001,0.01157741155475378
147.39,147.39,347,98,34105,0.05,340,34004,0.001,0.0038032319862395525
142.04,142.04,347,99,34501,0.05,344,34400,0.001,0.00840731244534254
135.08,135.08,347,100,34888,0.05,348,34787,0.001,0.011322871781885624
137.06,137.06,346,102,35550,0.05,352,35449,0.001,0.0019986345432698727
137.61,137.61,346,104,36187,0.05,356,36086,0.001,0.002888378920033574
133.62,133.62,346,105,36699,0.05,360,36598,0.001,0.004161214921623468
132.65,132.65,346,107,37216,0.05,364,37115,0.001,0.0025930486153811216
133.57,133.57,346,109,37776,0.05,368,37675,0.001,0.5160581469535828
132.62,132.62,346,110,38461,0.05,372,38360,0.001,0.009776744060218334
134.09,134.09,346,112,38962,0.05,376,38861,0.001,0.02060030959546566
134.89,134.89,346,114,39583,0.05,380,39482,0.001,0.0059570795856416225
130.46,130.46,346,115,40015,0.05,384,39914,0.001,0.00818758737295866
127.36,127.36,346,116,40468,0.05,388,40367,0.001,0.009596941992640495
125.35,125.35,346,117,40766,0.05,392,40665,0.001,0.008823273703455925
125.21,125.21,344,119,41216,0.05,396,41115,0.001,0.08440521359443665
124.88,124.88,343,121,41653,0.05,400,41552,0.001,0.014629591256380081
124.26,124.26,343,122,42084,0.05,404,41983,0.001,0.0031927686650305986
121.79,121.79,342,123,42424,0.05,408,42323,0.001,0.004318051040172577
121.91,121.91,341,125,42865,0.05,412,42764,0.001,0.013903736136853695
122.29,122.29,341,126,43322,0.05,416,43221,0.001,0.010415974073112011
122.87,122.87,341,128,43805,0.05,420,43704,0.001,0.003602688666433096
124.45,124.45,339,130,44423,0.05,424,44322,0.001,0.003213114570826292
124.49,124.49,338,132,44882,0.05,428,44781,0.001,0.03313253074884415
124.3,124.3,338,133,45307,0.05,432,45206,0.001,0.00730083417147398
123.44,123.44,338,135,45772,0.05,436,45671,0.001,0.011150108650326729
121.26,121.26,337,137,46231,0.05,440,46130,0.001,0.002066283021122217
123.06,123.06,336,139,46807,0.05,444,46706,0.001,0.010266747325658798
123.42,123.42,336,140,47230,0.05,448,47129,0.001,0.008084386587142944
121.39,121.39,336,141,47689,0.05,452,47588,0.001,0.026112819090485573
120.05,120.05,335,143,48192,0.05,456,48091,0.001,0.004704855848103762
120.07,120.07,335,145,48706,0.05,460,48605,0.001,0.016117187216877937
120.33,120.33,335,146,49249,0.05,464,49148,0.001,0.006687173154205084
119.58,119.58,335,148,49734,0.05,468,49633,0.001,0.024667346850037575
